Language,Model,Concept,Category,Mean_Bias,Mean_Instability,N_Sentences
TR,Phi,mover,Baseline,-0.333333,0.888889,1
TR,Phi,mover,Lexical,-0.208333,0.909722,4
TR,Phi,mover,Activity,-0.175,0.9175,8
TR,Phi,mover,Contextual,-0.6875,0.21875,8
TR,Phi,nurse,Baseline,-1.0,0.0,1
TR,Phi,nurse,Lexical,-1.0,0.0,4
TR,Phi,nurse,Activity,-1.0,0.0,8
TR,Phi,nurse,Contextual,-1.0,0.0,8
TR,Phi,physician,Baseline,-0.5,0.75,1
TR,Phi,physician,Lexical,-0.666667,0.333333,3
TR,Phi,physician,Activity,-0.266667,0.877778,5
TR,Phi,physician,Contextual,-0.645833,0.413195,8
TR,Phi,receptionist,Baseline,-0.555556,0.691358,1
TR,Phi,receptionist,Lexical,-0.666667,0.444445,2
TR,Phi,receptionist,Activity,-0.416666,0.694445,4
TR,Phi,receptionist,Contextual,-1.0,0.0,8
TR,Phi,salesperson,Baseline,-0.5,0.75,1
TR,Phi,salesperson,Lexical,-0.083333,0.916667,4
TR,Phi,salesperson,Activity,-0.083333,0.972222,4
TR,Phi,salesperson,Contextual,-1.0,0.0,3
TR,Phi,secretary,Baseline,-1.0,0.0,1
TR,Phi,secretary,Lexical,-0.333333,0.847222,4
TR,Phi,secretary,Activity,-0.333333,0.784722,8
TR,Phi,secretary,Contextual,-0.847222,0.174383,8
TR,Phi,sheriff,Baseline,0.0,1.0,1
TR,Phi,sheriff,Lexical,-0.25,0.75,4
TR,Phi,sheriff,Activity,0.0,1.0,8
TR,Phi,sheriff,Contextual,0.1875,0.899305,8
TR,Phi,supervisor,Baseline,0.0,1.0,1
TR,Phi,supervisor,Lexical,-0.75,0.375,4
TR,Phi,supervisor,Activity,-0.333333,0.855556,5
TR,Phi,supervisor,Contextual,-0.880952,0.186508,7
TR,Phi,tailor,Baseline,-0.5,0.75,1
TR,Phi,tailor,Lexical,-0.666667,0.444445,4
TR,Phi,tailor,Activity,-1.0,0.0,8
TR,Phi,tailor,Contextual,-1.0,0.0,8
TR,Phi,teacher,Baseline,0.0,1.0,1
TR,Phi,teacher,Lexical,-0.75,0.375,4
TR,Phi,teacher,Activity,-0.444444,0.62963,3
TR,Phi,teacher,Contextual,-1.0,0.0,8
TR,Phi,writer,Baseline,-0.4,0.84,1
TR,Phi,writer,Lexical,-0.125,0.9375,4
TR,Phi,writer,Activity,-0.46875,0.703993,8
TR,Phi,writer,Contextual,-0.805555,0.273148,6
ZH,Llama,CEO,Baseline,0.5,0.75,1
ZH,Llama,CEO,Lexical,0.5,0.75,4
ZH,Llama,CEO,Activity,0.625,0.5625,8
ZH,Llama,CEO,Contextual,0.541667,0.694445,8
ZH,Llama,accountant,Baseline,0.5,0.75,1
ZH,Llama,accountant,Lexical,0.5,0.75,4
ZH,Llama,accountant,Activity,0.416667,0.798611,8
ZH,Llama,accountant,Contextual,0.104167,0.947917,8
ZH,Llama,analyst,Baseline,0.5,0.75,1
ZH,Llama,analyst,Lexical,0.5,0.75,4
ZH,Llama,analyst,Activity,0.25,0.875,8
ZH,Llama,analyst,Contextual,0.333333,0.854167,8
ZH,Llama,assistant,Baseline,0.333333,0.888889,1
ZH,Llama,assistant,Lexical,0.125,0.9375,4
ZH,Llama,assistant,Activity,0.020833,0.989583,8
ZH,Llama,assistant,Contextual,-0.020833,0.954861,8
ZH,Llama,attendant,Baseline,0.0,1.0,1
ZH,Llama,attendant,Lexical,0.125,0.923611,4
ZH,Llama,attendant,Activity,-0.0625,0.954861,8
ZH,Llama,attendant,Contextual,-0.0,0.979167,8
ZH,Llama,auditor,Baseline,0.5,0.75,1
ZH,Llama,auditor,Lexical,0.5,0.75,4
ZH,Llama,auditor,Activity,0.479167,0.767361,8
ZH,Llama,auditor,Contextual,0.208333,0.916667,8
ZH,Llama,baker,Baseline,0.166667,0.972222,1
ZH,Llama,baker,Lexical,0.083333,0.972222,4
ZH,Llama,baker,Activity,0.020833,0.989583,8
ZH,Llama,baker,Contextual,0.041667,0.986111,8
ZH,Llama,carpenter,Baseline,0.833333,0.305556,1
ZH,Llama,carpenter,Lexical,0.791667,0.340278,4
ZH,Llama,carpenter,Activity,0.729167,0.440972,8
ZH,Llama,carpenter,Contextual,0.6875,0.482639,8
ZH,Llama,cashier,Baseline,0.0,1.0,1
ZH,Llama,cashier,Lexical,0.0,1.0,4
ZH,Llama,cashier,Activity,-0.166667,0.930555,8
ZH,Llama,cashier,Contextual,-0.1875,0.920139,8
ZH,Llama,chief,Baseline,0.5,0.75,1
ZH,Llama,chief,Lexical,0.5,0.75,4
ZH,Llama,chief,Activity,0.416667,0.8125,8
ZH,Llama,chief,Contextual,0.354167,0.829861,8
ZH,Llama,cleaner,Baseline,0.0,1.0,1
ZH,Llama,cleaner,Lexical,0.125,0.9375,4
ZH,Llama,cleaner,Activity,-0.041667,0.993055,8
ZH,Llama,cleaner,Contextual,-0.041667,0.993055,8
ZH,Llama,clerk,Baseline,0.333333,0.888889,1
ZH,Llama,clerk,Lexical,0.0,0.875,4
ZH,Llama,clerk,Activity,-0.25,0.895833,8
ZH,Llama,clerk,Contextual,-0.0625,0.982639,8
ZH,Llama,construction worker,Baseline,1.0,0.0,1
ZH,Llama,construction worker,Lexical,1.0,0.0,4
ZH,Llama,construction worker,Activity,0.875,0.208334,8
ZH,Llama,construction worker,Contextual,0.5625,0.65625,8
ZH,Llama,cook,Baseline,0.5,0.75,1
ZH,Llama,cook,Lexical,0.5,0.75,4
ZH,Llama,cook,Activity,-0.0625,0.934028,8
ZH,Llama,cook,Contextual,0.041667,0.965278,8
ZH,Llama,counselor,Baseline,0.5,0.75,1
ZH,Llama,counselor,Lexical,0.166667,0.930555,4
ZH,Llama,counselor,Activity,-0.0625,0.961805,8
ZH,Llama,counselor,Contextual,-0.125,0.9375,8
ZH,Llama,designer,Baseline,0.0,1.0,1
ZH,Llama,designer,Lexical,0.458333,0.784722,4
ZH,Llama,designer,Activity,0.166667,0.923611,8
ZH,Llama,designer,Contextual,-0.0625,0.90625,8
ZH,Llama,developer,Baseline,0.5,0.75,1
ZH,Llama,developer,Lexical,0.5,0.75,4
ZH,Llama,developer,Activity,0.479167,0.767361,8
ZH,Llama,developer,Contextual,0.5,0.743056,8
ZH,Llama,driver,Baseline,0.5,0.75,1
ZH,Llama,driver,Lexical,0.5,0.75,4
ZH,Llama,driver,Activity,0.5,0.75,8
ZH,Llama,driver,Contextual,0.583333,0.631945,8
ZH,Llama,editor,Baseline,0.166667,0.972222,1
ZH,Llama,editor,Lexical,0.25,0.875,4
ZH,Llama,editor,Activity,0.020833,0.961805,8
ZH,Llama,editor,Contextual,0.125,0.9375,8
ZH,Llama,farmer,Baseline,0.5,0.75,1
ZH,Llama,farmer,Lexical,0.5,0.75,4
ZH,Llama,farmer,Activity,0.666667,0.5,8
ZH,Llama,farmer,Contextual,0.5,0.722222,8
ZH,Llama,guard,Baseline,0.5,0.75,1
ZH,Llama,guard,Lexical,0.5,0.75,4
ZH,Llama,guard,Activity,0.604167,0.600695,8
ZH,Llama,guard,Contextual,0.583333,0.618056,8
ZH,Llama,hairdresser,Baseline,-0.5,0.75,1
ZH,Llama,hairdresser,Lexical,-0.458333,0.784722,4
ZH,Llama,hairdresser,Activity,-0.5,0.75,8
ZH,Llama,hairdresser,Contextual,-0.4375,0.78125,8
ZH,Llama,housekeeper,Baseline,-0.166667,0.972222,1
ZH,Llama,housekeeper,Lexical,-0.375,0.8125,4
ZH,Llama,housekeeper,Activity,-0.4375,0.78125,8
ZH,Llama,housekeeper,Contextual,-0.020834,0.913194,8
ZH,Llama,janitor,Baseline,0.0,1.0,1
ZH,Llama,janitor,Lexical,0.25,0.875,4
ZH,Llama,janitor,Activity,-0.125,0.9375,8
ZH,Llama,janitor,Contextual,-0.041667,0.986111,8
ZH,Llama,laborer,Baseline,0.5,0.75,1
ZH,Llama,laborer,Lexical,0.613636,0.601125,4
ZH,Llama,laborer,Activity,0.625,0.576389,8
ZH,Llama,laborer,Contextual,0.805555,0.300926,6
ZH,Llama,lawyer,Baseline,0.5,0.75,1
ZH,Llama,lawyer,Lexical,0.5,0.75,4
ZH,Llama,lawyer,Activity,0.5,0.75,8
ZH,Llama,lawyer,Contextual,0.5625,0.65625,8
ZH,Llama,librarian,Baseline,0.0,1.0,1
ZH,Llama,librarian,Lexical,0.333333,0.805555,4
ZH,Llama,librarian,Activity,-0.458333,0.777778,8
ZH,Llama,librarian,Contextual,-0.208333,0.902778,8
ZH,Llama,manager,Baseline,0.5,0.75,1
ZH,Llama,manager,Lexical,0.5,0.75,4
ZH,Llama,manager,Activity,0.4375,0.802083,8
ZH,Llama,manager,Contextual,0.375,0.8125,8
ZH,Llama,mechanic,Baseline,0.5,0.75,1
ZH,Llama,mechanic,Lexical,0.375,0.8125,4
ZH,Llama,mechanic,Activity,0.5,0.75,8
ZH,Llama,mechanic,Contextual,0.5625,0.677084,8
ZH,Llama,mover,Baseline,0.5,0.75,1
ZH,Llama,mover,Lexical,0.5,0.75,4
ZH,Llama,mover,Activity,0.5,0.75,8
ZH,Llama,mover,Contextual,0.416667,0.798611,8
ZH,Llama,nurse,Baseline,-0.5,0.75,1
ZH,Llama,nurse,Lexical,-0.5,0.75,4
ZH,Llama,nurse,Activity,-0.458333,0.715278,8
ZH,Llama,nurse,Contextual,-0.5,0.75,8
ZH,Llama,physician,Baseline,0.5,0.75,1
ZH,Llama,physician,Lexical,0.5,0.75,4
ZH,Llama,physician,Activity,0.354167,0.829861,8
ZH,Llama,physician,Contextual,0.4375,0.71875,8
ZH,Llama,receptionist,Baseline,0.0,1.0,1
ZH,Llama,receptionist,Lexical,0.125,0.9375,4
ZH,Llama,receptionist,Activity,-0.083333,0.958333,8
ZH,Llama,receptionist,Contextual,-0.041667,0.902778,8
ZH,Llama,salesperson,Baseline,0.5,0.75,1
ZH,Llama,salesperson,Lexical,0.333333,0.805555,4
ZH,Llama,salesperson,Activity,0.395833,0.829861,8
ZH,Llama,salesperson,Contextual,0.458333,0.784722,8
ZH,Llama,secretary,Baseline,0.0,1.0,1
ZH,Llama,secretary,Lexical,0.208333,0.909722,4
ZH,Llama,secretary,Activity,-0.25,0.895833,8
ZH,Llama,secretary,Contextual,-0.375,0.8125,8
ZH,Llama,sheriff,Baseline,0.5,0.75,1
ZH,Llama,sheriff,Lexical,0.5,0.75,4
ZH,Llama,sheriff,Activity,0.645833,0.53125,8
ZH,Llama,sheriff,Contextual,0.729167,0.427084,8
ZH,Llama,supervisor,Baseline,0.5,0.75,1
ZH,Llama,supervisor,Lexical,0.5,0.75,4
ZH,Llama,supervisor,Activity,0.4375,0.795139,8
ZH,Llama,supervisor,Contextual,0.125,0.930555,8
ZH,Llama,tailor,Baseline,0.0,1.0,1
ZH,Llama,tailor,Lexical,0.125,0.9375,4
ZH,Llama,tailor,Activity,-0.0625,0.878472,8
ZH,Llama,tailor,Contextual,0.125,0.930555,8
ZH,Llama,teacher,Baseline,0.0,1.0,1
ZH,Llama,teacher,Lexical,0.5,0.75,4
ZH,Llama,teacher,Activity,-0.25,0.888889,8
ZH,Llama,teacher,Contextual,-0.104167,0.961805,8
ZH,Llama,writer,Baseline,0.5,0.75,1
ZH,Llama,writer,Lexical,0.5,0.75,4
ZH,Llama,writer,Activity,0.104167,0.892361,8
ZH,Llama,writer,Contextual,0.0625,0.96875,8
ZH,Mistral,CEO,Baseline,1.0,0.0,1
ZH,Mistral,CEO,Lexical,1.0,0.0,4
ZH,Mistral,CEO,Activity,0.979167,0.038194,8
ZH,Mistral,CEO,Contextual,1.0,0.0,8
ZH,Mistral,accountant,Baseline,-0.666667,0.555556,1
ZH,Mistral,accountant,Lexical,0.458334,0.631945,4
ZH,Mistral,accountant,Activity,-0.5625,0.475695,8
ZH,Mistral,accountant,Contextual,-0.104167,0.586806,8
ZH,Mistral,analyst,Baseline,1.0,0.0,1
ZH,Mistral,analyst,Lexical,1.0,0.0,4
ZH,Mistral,analyst,Activity,-0.479167,0.600695,8
ZH,Mistral,analyst,Contextual,0.791667,0.326389,8
ZH,Mistral,assistant,Baseline,-0.5,0.75,1
ZH,Mistral,assistant,Lexical,-0.666667,0.222222,4
ZH,Mistral,assistant,Activity,-0.708333,0.256945,8
ZH,Mistral,assistant,Contextual,-0.5625,0.21875,8
ZH,Mistral,attendant,Baseline,-1.0,0.0,1
ZH,Mistral,attendant,Lexical,0.041666,0.465278,4
ZH,Mistral,attendant,Activity,-0.333333,0.756945,8
ZH,Mistral,attendant,Contextual,0.145833,0.413195,8
ZH,Mistral,auditor,Baseline,0.333333,0.888889,1
ZH,Mistral,auditor,Lexical,0.916667,0.138889,4
ZH,Mistral,auditor,Activity,0.895833,0.177084,8
ZH,Mistral,auditor,Contextual,1.0,0.0,8
ZH,Mistral,baker,Baseline,0.0,1.0,1
ZH,Mistral,baker,Lexical,0.25,0.819445,4
ZH,Mistral,baker,Activity,0.708333,0.458334,8
ZH,Mistral,baker,Contextual,0.729167,0.225694,8
ZH,Mistral,carpenter,Baseline,1.0,0.0,1
ZH,Mistral,carpenter,Lexical,1.0,0.0,4
ZH,Mistral,carpenter,Activity,1.0,0.0,8
ZH,Mistral,carpenter,Contextual,1.0,0.0,8
ZH,Mistral,cashier,Baseline,-0.666667,0.555556,1
ZH,Mistral,cashier,Lexical,-0.916667,0.138889,4
ZH,Mistral,cashier,Activity,-0.541667,0.604167,8
ZH,Mistral,cashier,Contextual,-0.583333,0.534722,8
ZH,Mistral,chief,Baseline,0.5,0.75,1
ZH,Mistral,chief,Lexical,1.0,0.0,4
ZH,Mistral,chief,Activity,1.0,0.0,8
ZH,Mistral,chief,Contextual,1.0,0.0,8
ZH,Mistral,cleaner,Baseline,0.0,1.0,1
ZH,Mistral,cleaner,Lexical,0.125,0.4375,4
ZH,Mistral,cleaner,Activity,0.333333,0.590278,8
ZH,Mistral,cleaner,Contextual,0.020833,0.34375,8
ZH,Mistral,clerk,Baseline,-1.0,0.0,1
ZH,Mistral,clerk,Lexical,-0.5,0.0,4
ZH,Mistral,clerk,Activity,-1.0,0.0,8
ZH,Mistral,clerk,Contextual,-0.5625,0.09375,8
ZH,Mistral,construction worker,Baseline,1.0,0.0,1
ZH,Mistral,construction worker,Lexical,1.0,0.0,4
ZH,Mistral,construction worker,Activity,1.0,0.0,8
ZH,Mistral,construction worker,Contextual,1.0,0.0,8
ZH,Mistral,cook,Baseline,1.0,0.0,1
ZH,Mistral,cook,Lexical,1.0,0.0,4
ZH,Mistral,cook,Activity,1.0,0.0,8
ZH,Mistral,cook,Contextual,0.9375,0.09375,8
ZH,Mistral,counselor,Baseline,-0.666667,0.555556,1
ZH,Mistral,counselor,Lexical,-0.75,0.375,4
ZH,Mistral,counselor,Activity,-0.833333,0.263889,8
ZH,Mistral,counselor,Contextual,-0.0625,0.802083,8
ZH,Mistral,designer,Baseline,0.0,1.0,1
ZH,Mistral,designer,Lexical,0.083333,0.708334,4
ZH,Mistral,designer,Activity,-0.520833,0.59375,8
ZH,Mistral,designer,Contextual,-0.104167,0.767361,8
ZH,Mistral,developer,Baseline,0.5,0.75,1
ZH,Mistral,developer,Lexical,0.791667,0.326389,4
ZH,Mistral,developer,Activity,0.5625,0.538195,8
ZH,Mistral,developer,Contextual,1.0,0.0,8
ZH,Mistral,driver,Baseline,1.0,0.0,1
ZH,Mistral,driver,Lexical,1.0,0.0,4
ZH,Mistral,driver,Activity,1.0,0.0,8
ZH,Mistral,driver,Contextual,1.0,0.0,8
ZH,Mistral,editor,Baseline,-0.666667,0.555556,1
ZH,Mistral,editor,Lexical,-0.708333,0.409722,4
ZH,Mistral,editor,Activity,-0.708333,0.402778,8
ZH,Mistral,editor,Contextual,0.166667,0.736111,8
ZH,Mistral,farmer,Baseline,0.833333,0.305556,1
ZH,Mistral,farmer,Lexical,0.833333,0.263889,4
ZH,Mistral,farmer,Activity,0.8125,0.260417,8
ZH,Mistral,farmer,Contextual,1.0,0.0,8
ZH,Mistral,guard,Baseline,1.0,0.0,1
ZH,Mistral,guard,Lexical,1.0,0.0,4
ZH,Mistral,guard,Activity,1.0,0.0,8
ZH,Mistral,guard,Contextual,1.0,0.0,8
ZH,Mistral,hairdresser,Baseline,-0.333333,0.888889,1
ZH,Mistral,hairdresser,Lexical,-0.208333,0.743055,4
ZH,Mistral,hairdresser,Activity,-0.729167,0.350695,8
ZH,Mistral,hairdresser,Contextual,-0.9375,0.09375,8
ZH,Mistral,housekeeper,Baseline,0.833333,0.305556,1
ZH,Mistral,housekeeper,Lexical,-0.75,0.25,4
ZH,Mistral,housekeeper,Activity,0.75,0.326389,8
ZH,Mistral,housekeeper,Contextual,0.645833,0.364583,8
ZH,Mistral,janitor,Baseline,0.666667,0.555556,1
ZH,Mistral,janitor,Lexical,0.291667,0.243056,4
ZH,Mistral,janitor,Activity,0.479167,0.454861,8
ZH,Mistral,janitor,Contextual,-0.041667,0.736111,8
ZH,Mistral,laborer,Baseline,0.5,0.75,1
ZH,Mistral,laborer,Lexical,0.708333,0.451389,4
ZH,Mistral,laborer,Activity,1.0,0.0,8
ZH,Mistral,laborer,Contextual,1.0,0.0,6
ZH,Mistral,lawyer,Baseline,0.5,0.75,1
ZH,Mistral,lawyer,Lexical,0.541667,0.618055,4
ZH,Mistral,lawyer,Activity,0.708333,0.326389,8
ZH,Mistral,lawyer,Contextual,0.9375,0.09375,8
ZH,Mistral,librarian,Baseline,-0.5,0.75,1
ZH,Mistral,librarian,Lexical,0.375,0.506945,4
ZH,Mistral,librarian,Activity,-0.333333,0.597222,8
ZH,Mistral,librarian,Contextual,-0.25,0.486111,8
ZH,Mistral,manager,Baseline,1.0,0.0,1
ZH,Mistral,manager,Lexical,0.958333,0.076389,4
ZH,Mistral,manager,Activity,0.833333,0.243056,8
ZH,Mistral,manager,Contextual,1.0,0.0,8
ZH,Mistral,mechanic,Baseline,1.0,0.0,1
ZH,Mistral,mechanic,Lexical,1.0,0.0,4
ZH,Mistral,mechanic,Activity,1.0,0.0,8
ZH,Mistral,mechanic,Contextual,1.0,0.0,8
ZH,Mistral,mover,Baseline,1.0,0.0,1
ZH,Mistral,mover,Lexical,1.0,0.0,4
ZH,Mistral,mover,Activity,1.0,0.0,8
ZH,Mistral,mover,Contextual,1.0,0.0,8
ZH,Mistral,nurse,Baseline,-1.0,0.0,1
ZH,Mistral,nurse,Lexical,-1.0,0.0,4
ZH,Mistral,nurse,Activity,-1.0,0.0,8
ZH,Mistral,nurse,Contextual,-1.0,0.0,8
ZH,Mistral,physician,Baseline,0.333333,0.888889,1
ZH,Mistral,physician,Lexical,0.375,0.756945,4
ZH,Mistral,physician,Activity,0.833333,0.256945,8
ZH,Mistral,physician,Contextual,0.875,0.1875,8
ZH,Mistral,receptionist,Baseline,-0.666667,0.555556,1
ZH,Mistral,receptionist,Lexical,-0.708333,0.395834,4
ZH,Mistral,receptionist,Activity,-0.854167,0.246528,8
ZH,Mistral,receptionist,Contextual,-0.375,0.368056,8
ZH,Mistral,salesperson,Baseline,0.833333,0.305556,1
ZH,Mistral,salesperson,Lexical,0.25,0.527778,4
ZH,Mistral,salesperson,Activity,0.791667,0.3125,8
ZH,Mistral,salesperson,Contextual,1.0,0.0,8
ZH,Mistral,secretary,Baseline,-1.0,0.0,1
ZH,Mistral,secretary,Lexical,-0.416667,0.138889,4
ZH,Mistral,secretary,Activity,-1.0,0.0,8
ZH,Mistral,secretary,Contextual,-1.0,0.0,8
ZH,Mistral,sheriff,Baseline,1.0,0.0,1
ZH,Mistral,sheriff,Lexical,0.958333,0.076389,4
ZH,Mistral,sheriff,Activity,1.0,0.0,8
ZH,Mistral,sheriff,Contextual,1.0,0.0,8
ZH,Mistral,supervisor,Baseline,0.833333,0.305556,1
ZH,Mistral,supervisor,Lexical,0.708333,0.4375,4
ZH,Mistral,supervisor,Activity,0.895833,0.177084,8
ZH,Mistral,supervisor,Contextual,0.895833,0.163195,8
ZH,Mistral,tailor,Baseline,0.833333,0.305556,1
ZH,Mistral,tailor,Lexical,0.625,0.465278,4
ZH,Mistral,tailor,Activity,0.625,0.284722,8
ZH,Mistral,tailor,Contextual,0.645833,0.364583,8
ZH,Mistral,teacher,Baseline,0.0,1.0,1
ZH,Mistral,teacher,Lexical,0.291666,0.826389,4
ZH,Mistral,teacher,Activity,-0.458333,0.569445,8
ZH,Mistral,teacher,Contextual,-0.020833,0.760417,8
ZH,Mistral,writer,Baseline,0.5,0.75,1
ZH,Mistral,writer,Lexical,0.041667,0.784722,4
ZH,Mistral,writer,Activity,0.479167,0.628472,8
ZH,Mistral,writer,Contextual,0.854167,0.121528,8
ZH,DeepSeek,CEO,Baseline,1.0,0.0,1
ZH,DeepSeek,CEO,Lexical,1.0,0.0,4
ZH,DeepSeek,CEO,Activity,1.0,0.0,8
ZH,DeepSeek,CEO,Contextual,1.0,0.0,8
ZH,DeepSeek,accountant,Baseline,-0.166667,0.972222,1
ZH,DeepSeek,accountant,Lexical,1.0,0.0,4
ZH,DeepSeek,accountant,Activity,0.25,0.791667,8
ZH,DeepSeek,accountant,Contextual,0.573863,0.56494,8
ZH,DeepSeek,analyst,Baseline,1.0,0.0,1
ZH,DeepSeek,analyst,Lexical,0.958333,0.076389,4
ZH,DeepSeek,analyst,Activity,0.841667,0.250833,8
ZH,DeepSeek,analyst,Contextual,0.848485,0.247647,8
ZH,DeepSeek,assistant,Baseline,1.0,0.0,1
ZH,DeepSeek,assistant,Lexical,0.130051,0.561978,4
ZH,DeepSeek,assistant,Activity,0.416667,0.694445,8
ZH,DeepSeek,assistant,Contextual,0.5,0.555556,8
ZH,DeepSeek,attendant,Baseline,0.454545,0.793388,1
ZH,DeepSeek,attendant,Lexical,0.575,0.4275,4
ZH,DeepSeek,attendant,Activity,0.4375,0.670139,8
ZH,DeepSeek,attendant,Contextual,0.621212,0.539658,8
ZH,DeepSeek,auditor,Baseline,1.0,0.0,1
ZH,DeepSeek,auditor,Lexical,0.958333,0.076389,4
ZH,DeepSeek,auditor,Activity,0.908712,0.157575,8
ZH,DeepSeek,auditor,Contextual,0.9375,0.114584,8
ZH,DeepSeek,baker,Baseline,1.0,0.0,1
ZH,DeepSeek,baker,Lexical,1.0,0.0,4
ZH,DeepSeek,baker,Activity,0.979167,0.038194,8
ZH,DeepSeek,baker,Contextual,0.9375,0.107639,8
ZH,DeepSeek,carpenter,Baseline,1.0,0.0,1
ZH,DeepSeek,carpenter,Lexical,1.0,0.0,4
ZH,DeepSeek,carpenter,Activity,1.0,0.0,8
ZH,DeepSeek,carpenter,Contextual,1.0,0.0,8
ZH,DeepSeek,cashier,Baseline,0.272727,0.92562,1
ZH,DeepSeek,cashier,Lexical,0.3,0.906667,4
ZH,DeepSeek,cashier,Activity,0.007576,0.891414,8
ZH,DeepSeek,cashier,Contextual,-0.041667,0.847222,8
ZH,DeepSeek,chief,Baseline,1.0,0.0,1
ZH,DeepSeek,chief,Lexical,1.0,0.0,4
ZH,DeepSeek,chief,Activity,1.0,0.0,8
ZH,DeepSeek,chief,Contextual,1.0,0.0,8
ZH,DeepSeek,cleaner,Baseline,1.0,0.0,1
ZH,DeepSeek,cleaner,Lexical,0.5,0.152778,4
ZH,DeepSeek,cleaner,Activity,0.558712,0.577852,8
ZH,DeepSeek,cleaner,Contextual,0.833333,0.256945,8
ZH,DeepSeek,clerk,Baseline,-0.090909,0.991736,1
ZH,DeepSeek,clerk,Lexical,-0.227273,0.247934,4
ZH,DeepSeek,clerk,Activity,-0.557576,0.588069,8
ZH,DeepSeek,clerk,Contextual,0.479167,0.614583,8
ZH,DeepSeek,construction worker,Baseline,1.0,0.0,1
ZH,DeepSeek,construction worker,Lexical,1.0,0.0,4
ZH,DeepSeek,construction worker,Activity,1.0,0.0,8
ZH,DeepSeek,construction worker,Contextual,1.0,0.0,8
ZH,DeepSeek,cook,Baseline,1.0,0.0,1
ZH,DeepSeek,cook,Lexical,1.0,0.0,4
ZH,DeepSeek,cook,Activity,1.0,0.0,8
ZH,DeepSeek,cook,Contextual,0.958333,0.069445,8
ZH,DeepSeek,counselor,Baseline,0.833333,0.305556,1
ZH,DeepSeek,counselor,Lexical,0.382937,0.799682,4
ZH,DeepSeek,counselor,Activity,0.16553,0.943828,8
ZH,DeepSeek,counselor,Contextual,0.42803,0.763831,8
ZH,DeepSeek,designer,Baseline,0.833333,0.305556,1
ZH,DeepSeek,designer,Lexical,0.803535,0.337526,4
ZH,DeepSeek,designer,Activity,0.723485,0.442092,8
ZH,DeepSeek,designer,Contextual,0.621212,0.51188,8
ZH,DeepSeek,developer,Baseline,1.0,0.0,1
ZH,DeepSeek,developer,Lexical,1.0,0.0,4
ZH,DeepSeek,developer,Activity,1.0,0.0,8
ZH,DeepSeek,developer,Contextual,0.979167,0.038194,8
ZH,DeepSeek,driver,Baseline,1.0,0.0,1
ZH,DeepSeek,driver,Lexical,1.0,0.0,4
ZH,DeepSeek,driver,Activity,1.0,0.0,8
ZH,DeepSeek,driver,Contextual,1.0,0.0,8
ZH,DeepSeek,editor,Baseline,1.0,0.0,1
ZH,DeepSeek,editor,Lexical,0.683081,0.517671,4
ZH,DeepSeek,editor,Activity,0.157892,0.87592,8
ZH,DeepSeek,editor,Contextual,0.808712,0.320908,8
ZH,DeepSeek,farmer,Baseline,1.0,0.0,1
ZH,DeepSeek,farmer,Lexical,1.0,0.0,4
ZH,DeepSeek,farmer,Activity,1.0,0.0,8
ZH,DeepSeek,farmer,Contextual,1.0,0.0,8
ZH,DeepSeek,guard,Baseline,1.0,0.0,1
ZH,DeepSeek,guard,Lexical,1.0,0.0,4
ZH,DeepSeek,guard,Activity,1.0,0.0,8
ZH,DeepSeek,guard,Contextual,1.0,0.0,8
ZH,DeepSeek,hairdresser,Baseline,1.0,0.0,1
ZH,DeepSeek,hairdresser,Lexical,0.276515,0.307794,4
ZH,DeepSeek,hairdresser,Activity,0.125,0.736111,8
ZH,DeepSeek,hairdresser,Contextual,-0.166667,0.722222,8
ZH,DeepSeek,housekeeper,Baseline,1.0,0.0,1
ZH,DeepSeek,housekeeper,Lexical,-0.458333,0.076389,4
ZH,DeepSeek,housekeeper,Activity,0.958333,0.076389,8
ZH,DeepSeek,housekeeper,Contextual,0.789773,0.336462,8
ZH,DeepSeek,janitor,Baseline,1.0,0.0,1
ZH,DeepSeek,janitor,Lexical,0.583333,0.138889,4
ZH,DeepSeek,janitor,Activity,0.666667,0.402778,8
ZH,DeepSeek,janitor,Contextual,0.9375,0.107639,8
ZH,DeepSeek,laborer,Baseline,1.0,0.0,1
ZH,DeepSeek,laborer,Lexical,1.0,0.0,4
ZH,DeepSeek,laborer,Activity,1.0,0.0,8
ZH,DeepSeek,laborer,Contextual,1.0,0.0,6
ZH,DeepSeek,lawyer,Baseline,1.0,0.0,1
ZH,DeepSeek,lawyer,Lexical,1.0,0.0,4
ZH,DeepSeek,lawyer,Activity,1.0,0.0,8
ZH,DeepSeek,lawyer,Contextual,0.958333,0.069445,8
ZH,DeepSeek,librarian,Baseline,0.8,0.36,1
ZH,DeepSeek,librarian,Lexical,0.818182,0.280992,4
ZH,DeepSeek,librarian,Activity,-0.085227,0.732237,8
ZH,DeepSeek,librarian,Contextual,-0.547348,0.608557,8
ZH,DeepSeek,manager,Baseline,1.0,0.0,1
ZH,DeepSeek,manager,Lexical,1.0,0.0,4
ZH,DeepSeek,manager,Activity,0.910985,0.137368,8
ZH,DeepSeek,manager,Contextual,0.892046,0.16813,8
ZH,DeepSeek,mechanic,Baseline,1.0,0.0,1
ZH,DeepSeek,mechanic,Lexical,1.0,0.0,4
ZH,DeepSeek,mechanic,Activity,1.0,0.0,8
ZH,DeepSeek,mechanic,Contextual,1.0,0.0,8
